IE_XML_ID;IE_NAME;IE_DETAIL_TEXT_TYPE
4386;Panasonic WV-SF332E;html
4387;Panasonic WV-SF335E;html
4388;Panasonic WV-SF336E;html
4389;Panasonic WV-SF342E;html
4390;Panasonic WV-SF346E;html
4391;Panasonic WV-SF438E;html
4392;Panasonic WV-SF448E;html
4393;Panasonic WV-SF538E;html
4394;Panasonic WV-SF539E;html
4395;Panasonic WV-SFN631L;html
4398;Panasonic WV-SFN611L;html
4400;Panasonic WV-SF548E;html
4401;Panasonic WV-SF549E;html
4402;Panasonic WV-SFR631L;html
4403;Panasonic WV-SFR611L;html
4404;Panasonic WV-SW152E;html
4405;Panasonic WV-SW155E;html
4406;Panasonic WV-SW158;html
4407;Panasonic WV-SW115;html
4408;Panasonic WV-SW352E;html
4409;Panasonic WV-SW355E;html
4410;Panasonic WV-SW458E;html
4411;Panasonic WV-SW458ME;html
4412;Panasonic WV-SW558E;html
4413;Panasonic WV-SW559E;html
4414;Panasonic WV-SFV631L;html
4415;Panasonic WV-SFV611L;html
4429;Panasonic WV-SC384E;html
4430;Panasonic WV-SC385E;html
4431;Panasonic WV-SC386E;html
4432;Panasonic WV-SC588;html
4433;Panasonic WV-SW395E;html
4435;Panasonic WV-SW395AE;html
4436;Panasonic WV-SW396E;html
4437;Panasonic WV-SW396AE;html
4438;Panasonic WV-SW598;html
7376;Milesight MS-C2181-P;html
7378;Milesight MS-C2182-P;html
7842;Milesight MS-C3581-P;html
7843;Milesight MS-C3582-P;html
7844;Milesight MS-C3586-P;html
7846;Milesight MS-C3587-P;html
7848;Milesight MS-C3689-P;html
7849;Milesight MS-C3688-P;html
8773;Satvision SVI-D412;html
8774;Satvision SVI-D422;html
8775;Satvision SVI-D322V;html
8776;Satvision SNI-D311M;html
9220;Grandstream GXV-3610_HD;html
9221;Grandstream GXV-3610_FHD;html
9222;Grandstream GXV-3611IR_HD;html
9223;Grandstream GXV-3611_HD;html
9224;Grandstream GXV-3662_HD;html
9225;Grandstream GXV-3662_FHD;html
12083;Milesight MS-C2172-FPNA;html
12086;Milesight MS-C3272-FPNA;html
12088;Milesight MS-C3372-FPNA;html
12090;Milesight MS-C3576-FPNA;html
12091;Milesight MS-C2173;html
12099;Milesight MS-C2973-PB;html
14872;Milesight MS-C2173-P;html
4289;Milesight MS-C3366-VP;html
4291;Milesight MS-C2662-FP;html
4297;Milesight MS-C2663-P;html
4298;Milesight MS-C3367-P;html
4357;Panasonic WV-SP102E;html
4360;Panasonic WV-SP105E;html
4361;Panasonic WV-NP502E;html
4362;Panasonic WV-SP302E;html
4363;Panasonic WV-SP305E;html
4377;Panasonic WV-SP306E;html
4378;Panasonic WV-SP508E;html
4379;Panasonic WV-SP509E;html
4380;Panasonic WV-SW316E;html
4381;Panasonic WV-SW316LE;html
7369;Milesight MS-C2162-EP;html
7372;Milesight MS-C2162-FP;html
7373;Milesight MS-C2162-VP;html
7374;Milesight MS-C2163-PN;html
7382;Milesight MS-C3263-PN;html
7492;Milesight MS-C3363-PN;html
7835;Milesight MS-C3363-FPN;html
7836;Milesight MS-C3366-FP;html
7840;Milesight MS-C3567-PN;html
7841;Milesight MS-C3567-FPN;html
8764;Satvision SVI-S112;html
8765;Satvision SVI-S122;html
8770;Satvision SVI-S322V;html
8771;Satvision SNI-S412VW;html
8772;Satvision SNI-B212;html
9226;Grandstream GXV-3651_FHD;html
9227;Grandstream GXV-3672 HD 36;html
9228;Grandstream GXV-3672_FHD_36 v2 (белая);html
9230;Grandstream GXV-3674VF_FHD;html
9231;Grandstream GXV-3674VF_HD;html
11124;Grandstream GXV3672 HD v2;html
11126;Grandstream GXV3672 FHD v2;html
12092;Milesight MS-C3262-FPNA;html
12093;Milesight MS-C3362-FPNA;html
12094;Milesight MS-C2162-FPN;html
12095;Milesight MS-C2163-FPN;html
12097;Milesight MS-C2963-FPB;html
12100;Milesight MS-C3263-FPNA;html
12101;Milesight MS-C3363-FPNA;html
12102;Milesight MS-C2962-FPB;html
12113;Grandstream GXV3601HD;html
12716;Panasonic KX-NTV150NE;html
12718;Panasonic KX-NTV160NE;html
14870;Milesight Mini MS-C2163-PNA;html
14871;Milesight MS-C2963-PB;html
3968;Yealink BT40;html
7739;DBL SMB128;html
7740;DBL SMB32;html
8297;Дополнительная трубка к IP телефону Atcom AT-610;html
12876;Yealink CPN10;html
13866;Snom A230;html
13881;Snom Handset Complete;html
13883;Snom Handsetwire;html
13897;Snom PA1;html
13898;Snom PA1 Accessory;html
13912;Fanvil IW30;html
13944;Snom ACUSB;html
13945;Snom ACPJ;html
13946;Snom ACPJ25;html
13947;Snom EHS Wireless Headset Adapter;html
13948;Snom 7xx Adapter cable EHS;html
14275;Htek EHS30;html
14694;Snom A210;html
4546;Snom Microphones;html
7367;Yealink CPE80;html
11211;Panasonic KX-VCA001X;html
11212;Panasonic KX-VCA002X;html
12870;Yealink CPW90;html
12872;Yealink CPE90;html
13867;Snom C52-SP;html
13868;Snom Conference Bundle: C52-SP + A230;html
13885;Snom Conference C520 Microphone;html
4420;Panasonic WV-ST162E;html
4424;Panasonic WV-SW172E;html
4425;Panasonic WV-SW175E;html
4426;Panasonic WV-SW174WE;html
4427;Panasonic BL-VT164E;html
4563;Panasonic BL-VT164WE;html
4706;AudioCodes MP112/2S/SIP;html
4707;AudioCodes MP114/4S/SIP;html
4708;AudioCodes MP114/2S/2O/SIP;html
4709;AudioCodes MP114/4O/SIP;html
4710;AudioCodes MP118/8S/SIP;html
4711;AudioCodes MP118/4S/4O/SIP;html
4712;AudioCodes MP118/8O/SIP;html
4713;AudioCodes MP124/16S/AC/SIP;html
4714;AudioCodes MP124/24S/AC/SIP;html
4721;AudioCodes M600/1Span;html
4722;AudioCodes M600/2Span;html
4723;AudioCodes M600/1Span/FS;html
4724;AudioCodes M600/1Span/FB;html
4725;AudioCodes M1K-D1;html
4726;AudioCodes M1K-D2;html
4727;AudioCodes M1K-D3;html
4728;AudioCodes M2K-D1;html
4729;AudioCodes M2K-D2;html
4730;AudioCodes M2K-D3;html
4731;AudioCodes M2K-D4;html
4732;AudioCodes M2K-D5;html
4752;Digium G200F;html
4765;D-Link DVG-2024S;html
4766;D-Link DVG-2032S/16CO/C1A;html
4767;D-Link DVG-3016S;html
4768;D-Link DVG-3032S;html
4769;D-Link DVG-5004S;html
4770;D-Link DVG-5008S;html
4771;Digium;html
4772;Digium G100F;html
4773;Digium G400F;html
4774;Digium G800F;html
4781;D-Link DVG-5112S;html
4782;D-Link DVG-6004S;html
4783;D-Link DVG-6008S;html
4784;D-Link DVG-7022S;html
4785;D-Link DVG-7044S;html
4786;D-Link DVG-7062S;html
4787;D-Link DVG-7111S;html
4788;Yeastar NeoGate TE100;html
4789;Yeastar NeoGate TB400;html
4790;Yeastar NeoGate TG200;html
4792;Yeastar NeoGate TG400;html
4793;Yeastar NeoGate TG800;html
4794;Yeastar NeoGate TG100;html
5010;АГАТ GT-3420;html
5011;АГАТ GT-3410;html
5143;Hanlong Unicorn 6004;html
5156;Hanlong Unicorn 6008;html
6058;Yeastar NeoGate TE200 ;html
6167;Hanlong Unicorn 6080;html
7387;Yeastar NeoGate TA410;html
7388;Yeastar NeoGate TA810;html
7389;Yeastar NeoGate TA400;html
7391;Yeastar NeoGate TA3200;html
7392;Yeastar NeoGate TA2400;html
7399;Yeastar NeoGate TA1600;html
7400;Yeastar NeoGate TA800;html
7401;Yeastar NeoGate TG1600;html
7453;Mocet IG7200;html
7493;Hanlong Unicorn 6040;html
7514;OpenVox VS-GW1200-4G;html
7515;OpenVox VS-GW1202-4G;html
7519;OpenVox WGW1002G;html
7527;OpenVox VS-GW1200-8S;html
7729;DBL GoIP 1;html
7731;DBL GoIP 16;html
7732;DBL GoIP 32;html
7733;DBL GoIP 4;html
7734;DBL GoIP 8;html
7735;DBL GS1;html
7741;DBL RoIP 302;html
7743;DBL RoIP 302M;html
7744;DBL RoIP 102;html
8076;Grandstream GXW-4104;html
8077;Grandstream GXW-4108;html
8078;Grandstream GXW-4004;html
8079;Grandstream GXW-4008;html
8080;Grandstream GXW-4216;html
8081;Grandstream GXW-4224;html
8082;Grandstream GXW-4232;html
8083;Grandstream GXW-4248;html
8537;OpenVox DGW-1001;html
8538;OpenVox DGW-1001R;html
8539;OpenVox DGW-1002R;html
8540;OpenVox DGW-1004R;html
8541;OpenVox DGW-1004;html
8542;OpenVox DGW-1002;html
9145;Yeastar TA100;html
9156;Yeastar TA200;html
10498;Аргут RoIP-01;html
11007;Yeastar NeoGate TG800W;html
11009;Yeastar NeoGate TG400W;html
11010;Yeastar NeoGate TG200W;html
11011;Yeastar NeoGate TG100W;html
11118;Grandstream HT-502;html
11119;Grandstream HT-503;html
11120;Grandstream HT-701;html
11122;Grandstream HT-702;html
11123;Grandstream HT-704;html
11205;Grandstream HT-814;html
11303;Grandstream HT-802;html
11305;Grandstream HT-812;html
11447;Fanvil G100S;html
11448;Fanvil G200S;html
11981;Yeastar NeoGate TA1610;html
14867;DBL GoIP 8-4G;html
14869;DBL GoIP 8-3G;html
15472;Аргут RoIP-04;html
15473;Аргут RoIP-06;html
3875;Yeastar GSM;html
5051;Zycoo 1GSM;html
5052;Zycoo 2GSM;html
5053;Zycoo 4GSM;html
5280;Трубка BURY CP1000 CarPhone;html
5974;iRZ MC52iT;html
5975;iRZ MC52iWDT;html
5976;iRZ MC55iT;html
5977;iRZ MC52PU;html
5978;iRZ MC52i-485GI;html
5979;iRZ MC55i-485GI;html
5980;iRZ TG21;html
5981;iRZ ES75iT;html
5982;iRZ ES90iPU;html
5983;iRZ TU31;html
5987;iRZ TL21;html
5988;iRZ TC65Lite;html
5989;iRZ TC65i-485GI;html
5990;iRZ TC65i Smart_PRO+;html
5991;iRZ ATM2-232;html
5992;iRZ ATM2-485;html
5993;iRZ RUH;html
5994;iRZ RUH (комплект без антенны);html
5995;iRZ RUH (комплект);html
6008;iRZ TC65i Smart STD;html
6009;iRZ RUH2;html
6010;iRZ RUH2 (комплект без антенны);html
6011;iRZ RUH2 (комплект);html
6012;iRZ RUH2b;html
6013;iRZ RUH2b (комплект без антенны);html
6014;iRZ RUH2b  (комплект);html
6015;iRZ RUH3;html
6016;iRZ RUH3 (комплект без антенны);html
6017;iRZ RUH3 (комплект);html
6018;iRZ RU10w;html
6019;iRZ RU10w (комплект без антенн);html
6020;iRZ RU10w (комплект);html
6021;iRZ RU11w;html
6022;iRZ RU11w  (комплект без антенн);html
6023;iRZ RU11w  (комплект);html
6024;iRZ RL11w;html
6025;iRZ RL11w (комплект без антенн);html
6026;iRZ RL11w (комплект);html
6027;iRZ RL21w;html
6028;iRZ RL21w (комплект без антенн);html
6029;iRZ RL21w (комплект);html
6033;Vector R-400;html
6034;Vector R-610;html
6035;Vector R-710;html
6036;Vector R-810;html
6037;Vector R-6200D;html
6041;iRZ RCA;html
6042;iRZ TE10;html
6043;Vector AR-01B;html
6044;Vector AR-04B;html
6045;Vector AR-05B;html
6046;Vector AR-06B;html
6047;Vector AR-13B;html
6048;Vector SR-02B;html
6049;Vector SR-03B;html
6050;Vector SR-04B;html
6051;Антей-901;html
6052;Антей-902;html
6053;Антей-904;html
6054;Антей-905;html
6055;Антей-906;html
6056;Антей-915;html
6057;Антей-924;html
6061;Триада-ВА 996 (FME);html
6062;Триада-ВА 996 (SMA);html
6063;Триада-МА 976 (FME);html
6064;Триада-МА 976 (SMA);html
6065;Триада-МА 991 (FME);html
6066;Триада-МА 991 (SMA);html
6067;Триада-МА 992 (FME);html
6068;Триада-МА 992 (SMA);html
6069;Триада-МА 993 (FME);html
6070;Триада-МА 993 (SMA);html
6071;Триада-МА 994 (FME);html
6072;Триада-МА 994 (SMA);html
6073;Erisson GSM Антенна 3dB;html
6074;GSM Антенна Erisson Mini;html
6075;Best АКЛ-900 (О) ;html
6076;Best АКЛ-900 (B) ;html
6077;АКЛ-3G (Omni);html
6078;Антенный комплекс АКЛ-900;html
6079;Антенный комплекс АКЛ-34(Omni);html
6080;Siemens ANT794-4MR ;html
6081;Beyondoor LTE-02-02;html
6082;Beyondoor 2400-01 ;html
6086;TC8821;html
6087;Логос-9 GSM 900 МГц;html
6088;OND-005-04-2 Антивандальная;html
6089;Erisson SMA(m);html
6090;Erisson SMA(m) ;html
6091;iRZ 12В/500мА (RJ11);html
6092;iRZ 12В/1000мА (RJ11);html
6094;iRZ 12В/500мА (MicroFit);html
6095;iRZ 12В/1000мА (MicroFit);html
6096;Блок питания для модема Q24PL001;html
6097;iRZ DB9M-DB9F (RS232);html
6098;iRZ RJ11;html
6099;iRZ Кабель USB (A-B);html
6100;Кабель USB-mini 5-pin;html
6101;Патч-корд прямой 1.8м;html
6102;Wago 209-120;html
6103;Фиксатор на din-рейку iRZ;html
6104;Комплект крепежа iRZ;html
6128;AnyTone AT-6200D;html
6129;AnyTone AT-6200GD;html
6130;AnyTone AT-800 ;html
6131;AnyTone AT-700;html
6132;AnyTone AT-600;html
6133;AnyTone AT-500;html
6134;AnyTone AT-408 ;html
6684;iRZ TU41;html
7215;iRZ RL41;html
7216;iRZ RL41I;html
7217;iRZ RL41w;html
7221;iRZ RL41c;html
7228;iRZ RU41w;html
7230;iRZ RU41c;html
7232;iRZ RU41u;html
7235;iRZ RC41;html
7237;iRZ RC41w;html
7704;Anytone AT-4000W;html
7705;Anytone AT-418 ;html
7706;Anytone AT-6100GD;html
7709;Anytone AT-6100GW;html
7710;Anytone AT-6100W;html
8111;iTone 3G-10B;html
8112;iTone GSM-10B;html
8295;Блок питания для AnyTone AT-600/AT-500;html
8301;Блок питания для репитера iTone;html
8332;Mobigater mini;html
8334;Mobigater ED-100;html
8335;Mobigater PRO;html
8981;iRZ ATM3-485;html
8982;iRZ ATM3-232;html
8983;iRZ RU41;html
8984;iRZ RU41 (без антенны);html
8985;iRZ RU41w (без антенны);html
8986;iRZ RU41u (без антенны);html
8987;iRZ RU41c (без антенны);html
8988;iRZ RL41 (без антенны);html
8989;iRZ RL41I (без антенны);html
8990;iRZ RL41w (без антенны);html
9054;iRZ TL 11;html
9055;iRZ Q2406B;html
9057;Cinterion MC52i;html
9341;iRZ TU41-SMS;html
9519;iRZ TU42-232;html
10000;iRZ TL 12;html
10181;Cinterion BGS2;html
10534;iRZ TG21.A;html
10536;iRZ TG21.B ;html
10784;iRZ RL01;html
10785;iRZ RL01w;html
11317;Yeastar TG800E;html
11318;Yeastar TG1600E;html
11835;iRZ TU32;html
12206;КТ40Д;html
12528;Бизон ВЫСОТА HP600G;html
13010;iRZ RU21;html
13011;iRZ RU21w;html
13012;iRZ RU22w;html
13013;iRZ RL22w;html
14811;IRZ ATM21.A;html
14815;IRZ ATM21.B;html
14817;IRZ ATM31.A;html
14818;IRZ ATM31.B;html
14819;IRZ RU01;html
14823;IRZ RU01w;html
14825;IRZ RL21;html
16027;iRZ RL21l;html
16028;iRZ RL21lw;html
6172;Commend WS810P;html
6296;Commend EE400G;html
6297;Commend EE401G;html
6298;Commend EE470S;html
6299;Commend EE472S;html
6300;Commend EF400G;html
6301;Commend EF401G;html
6302;Commend EE411G;html
6303;Commend EE301ABT;html
6304;Commend EE372ABT;html
6305;Commend EE811ABT;html
6306;Commend EE811AS;html
6307;Commend EE872ABT;html
6308;Commend EE872AS;html
6309;Commend EF311AG;html
6312;Commend EE420R;html
6313;Commend EE420S;html
6314;Commend EE442;html
6315;Commend EE320AR;html
6316;Commend EE342A;html
6559;Commend GEC480S;html
6560;Commend GEC481S;html
6561;Commend GEC881;html
6562;Commend GEC882;html
6310;Commend EG811BT;html
6311;Commend EG872BT;html
6374;Commend ET504;html
6418;Commend DC600;html
6419;Commend EDI600;html
6420;Commend EE6999;html
6421;Commend EE8999M;html
6422;Commend EE8999MSOS;html
6476;Commend EB2E2AHE ;html
6479;Commend EF031-1;html
6480;Commend EF031-1R;html
6481;Commend EF031-2 ;html
6502;Commend EB2E2A;html
6503;Commend ET901 WP-A;html
6504;Commend ET901 WP-D;html
6505;Commend ET901-A;html
6506;Commend ET901-D;html
6507;Commend ET901-HE-A;html
6508;Commend ET901-HSH35;html
6509;Commend PA20W30V ;html
6510;Commend EF031-2M;html
6511;Commend EF031-2MR;html
6512;Commend EF031-2R;html
6513;Commend MIC480S;html
6514;Commend MICQ400;html
6515;Commend AL10-S;html
6516;Commend AL10-W;html
6517;Commend EF62G ;html
6518;Commend EF62O;html
6519;Commend EF62W ;html
6520;Commend EF63G;html
6521;Commend EF63O;html
6522;Commend EF63SOFGH;html
6523;Commend EF63W;html
6524;Commend EF63BF2 ;html
6525;Commend EF63BF3;html
6526;Commend UP030 ;html
6527;Commend UPD1 ;html
6528;Commend GUEF62;html
6529;Commend GUEF63;html
6554;Commend ET901-MS63;html
6555;Commend POE-ET908;html
6563;Commend ET8E8A;html
6564;Commend EG151;html
6565;Commend EK4FF;html
6566;Commend EW401S ;html
6567;Commend PA20W15VEU;html
6568;Commend KE 510 ;html
6569;Commend KE 520 ;html
6570;Commend HP-10 ;text
7034;Commend EE8999S;html
7044;Commend RB36-04;html
8120;Козырек для ITS Telecom Pantel/Pancode;html
10443;Hytera TS 9200;html
12189;EC.10.000 (HS-20);html
12190;EC.10.001 (HS-20-1);html
6768;LG-Ericsson LIK-1URMB;html
6769;LG-Ericsson LIK-WBRKE;html
6770;LG-Ericsson I300-DHE.STG;html
6771;LG-Ericsson I300-DHLD.STG;html
6795;LG-ERICSSON I300-WHLD.STG;html
6796;LG-ERICSSON D162-5MC1;html
6797;LG-ERICSSON D162-5MC2;html
6823;LG-ERICSSON CS-LB-CABLE.STG;html
9162;LG-Ericsson LIP-9002WMB;html
9163;LG-Ericsson LIP-9000WMB;html
9164;LG-Ericsson LIP-9024WMB;html
12880;Кронштейн для Yealink T4 series;html
12881;Кронштейн для Yealink EXP40;html
13879;Snom Wall Mount D120;html
13895;Snom A700;html
6325;Commend EF863-1M2S.C;html
6326;Commend EF963M.C;html
7059;Commend WS 210V;html
7060;Commend EF862AM;html
7061;Commend EF562M;html
6369;Commend EE560;html
6370;Commend EE561;html
6371;Commend EE571;html
6372;Commend EF561;html
6373;Commend EF571;html
6375;Commend EE6106M ;html
6376;Commend EE6107M ;html
6377;Commend EE6146M;html
6378;Commend EE6147M;html
6379;Commend EE61ABMSOS;html
6380;Commend EE6236M;html
6381;Commend EE6237M;html
6414;Commend EE8148M;html
6415;Commend EE8158M;html
6416;Commend EE81ADMSOS;html
6417;Commend EE8238M;html
6423;Commend EM600 ;html
6424;Commend EM602;html
6425;Commend EM603;html
6426;Commend EM605;html
6427;Commend EM606;html
6428;Commend EM650;html
6429;Commend EM660;html
6430;Commend EM670;html
6431;Commend EM680;html
6432;Commend EM681;html
6433;Commend EM6B0 ;html
6457;Commend EX7711;html
6327;Commend ET861AW.C;html
6328;Commend ET867 W;text
6329;Commend ET661 SI;html
6344;Commend ET661 W;html
7029;Commend ET667 W;html
6345;Commend ER660-S;html
6346;Commend ER660-W;html
6347;Commend ER661-W;html
6348;Commend ERT660;html
6349;Commend ERT661;html
6350;Commend ERT661A;html
6351;Commend ER860-W;html
6352;Commend ER861-W;html
6353;Commend ER861A-W;html
6354;Commend ERT860;html
6355;Commend ERT861;html
6356;Commend ERT861A;html
6357;Commend TAG-1;html
6458;Commend ET411 ;html
6459;Commend ET508;html
6460;Commend ET562;html
6461;Commend ET570;html
6463;Commend ET571;html
6464;Commend ET601;html
6471;Commend ET808 ;html
6472;Commend ET811A ;html
6473;Commend ET862;html
6474;Commend ET870;html
6475;Commend ET871;html
6477;Commend ET908;html
6478;Commend ET908-1;html
6552;Commend ET311A;html
6553;Commend ET312A;html
6557;Commend EB330A ;html
6558;Commend EB330AH ;html
7042;Commend EB330;html
6456;Commend EX Resistel;html
7125;Modulotel TLХ 302/304/306/308;html
10024;ТАШ-11П-IP;html
10025;ТАШ-11П-IP-С;html
10026;ТАШ-12П-IP;html
10029;ТАШ-12П-IP-С;html
10031;ТАШ-21П-IP;html
10035;ТАШ-21П-IP-С;html
10040;ТАШ-22П-IP;html
10043;ТАШ-22П-IP-С;html
10283;ТАШ-41П;html
10284;ТАШ-41П-С;html
10286;ТАШ-11П;html
10287;ТАШ-11П-С;html
10288;ТАШ-12П;html
10289;ТАШ-12П-С;html
10306;ТАШ-21П;html
10309;ТАШ-21П-С;html
10310;ТАШ-22П;html
10312;ТАШ-22П-С;html
10330;ТАШ-11ExB;html
10331;ТАШ-11ExC;html
10332;ТАШ-11ExB-C;html
10333;ТАШ-11ExC-C;html
10334;ТАШ-12ExB;html
10335;ТАШ-12ExC;html
10336;ТАШ-12ExB-C;html
10339;ТАШ-12ExC-C;html
10340;ТАШ-21ExB;html
10341;ТАШ-21ExC;html
10344;ТАШ-21ExB-C;html
10345;ТАШ-21ExC-C;html
10384;ТАШ-22ExB;html
10385;ТАШ-22ExC;html
10386;ТАШ-22ExB-C;html
10387;ТАШ-22ExC-C;html
10425;ТАШ-31ExC;html
10426;ТАШ-32ExB;html
10427;ТАШ-32ExC;html
10428;ТАШ-33ExB;html
10429;ТАШ-33ExC;html
10439;ТАШ-31П;html
10440;ТАШ-32П;html
10441;ТАШ-33П;html
11067;БИТ-Е ЕС.08.100 ;html
11069;Кроссплата ЕС.08.200;html
11335;ТАШ-31П-IP;html
11337;ТАШ-32П-IP;html
11338;ТАШ-11Exl;html
11339;ТАШ-11ExI-C;html
11340;ТАШ-12Exl;html
11341;ТАШ-12Exl-C;html
11343;ТАШ1-15;html
11345;ТАШ1-1;html
13832;ТАШ-17П;html
13833;ТАШ-17П-С;html
13834;ТАШ-21ПА;html
13835;ТАШ-21ПА-С;html
13836;ТАШ-22ПА;html
13837;ТАШ-22ПА-С;html
13838;ТАШ-31ПА;html
13839;ТАШ-32ПА;html
13841;ТАШ-21ПА-IP;html
13842;ТАШ-21ПА-IP-С;html
13843;ТАШ-22ПА-IP;html
13844;ТАШ-22ПА-IP-С;html
13845;ТАШ-31ПА-IP;html
13846;ТАШ-32ПА-IP;html
13847;ТАШ1-1А;html
13848;ТАШ1-15А;html
14168;БИТ-Е ЕС.08.000-1;html
14169;Кроссплата ЕС.08.201;html
14292;J&R JR101-FK-Y-SIP;html
14295;J&R JR101-CB-Y-SIP;html
14296;J&R JR101-FK-Y-HB-SIP;html
14297;J&R JR101-FK-Y-H-SIP;html
14300;J&R JR102-SC-Y-SIP;html
14301;J&R JR102-2B-Y-SIP;html
14302;J&R JR103-FK-Y-HB-SIP;html
14304;J&R JR103-FK-Y-H-SIP;html
14306;J&R JR103-CB-Y-SIP;html
14307;J&R JR103-FK-Y-SIP;html
14309;J&R JR104-SC-Y-SIP;html
14311;J&R JR104-2B-Y-SIP;html
14312;J&R JR105-FK-Y-SIP;html
14779;ТАШ-54П;html
14782;ТАШ-12ЕхI-С;html
14783;ТАШ-82П-МБ;html
14784;ТАШ-31ЕхB;html
14786;ТАШ-М1;html
6032;Stelberry SX-520;html
8118;ITS Telecom Pantel 956PA;html
8751;Hytera DS-6500 #1;html
8754;Hytera DS-6500 #2;html
9558;ITS Pancode I00000955;html
9559;ITS Pancode I00000972;html
9562;ITS Pancode I00000988;html
9563;ITS Pancode I00000989;html
9564;ITS Pantel I00000956;html
9565;ITS Pantel I00000975;html
9566;ITS Pantel I00000987;html
9568;ITS Pantel I00000990;html
10436;Комплекс связи КПТС-5;html
10438;Система связи БИТ-16;html
10452;Hytera DS-6210 PRO;html
10468;Hytera DS-6211 Lite;html
10470;Hytera DS-6310 SIMULCAST;html
10471;Hytera XPT;html
10980;Fanvil I20T;html
10981;Fanvil I21T;html
10982;Fanvil I18;html
10984;Fanvil I31;html
10985;Fanvil I12;html
11382;"МИРАН® ""Кейс-Ч""";html
11819;Fanvil i20S;html
12111;Grandstream GDS3710;html
12229;МИРАН® ИСП-11-05;html
12230;МИРАН® ССТА;html
12231;МИРАН® ИСПМ-11-06;html
12810;Stelberry S-505;html
12811;Stelberry S-515;html
12812;Stelberry S-525;html
12813;Stelberry S-645;html
12814;Stelberry S-665;html
14836;Fanvil I18S;html
14837;Fanvil I23S;html
14839;Fanvil I30;html
14840;Fanvil I31S;html
14856;Grandstream GDS3705;html
14951;МИРАН МКОН;html
15139;Maxa Beam Searchlight;html
15143;Maxa Beam Enclosure Searchlight;html
6168;LG-Ericsson LWS-BS;html
6199;LG-Ericsson Aria Soho;html
6200;ERICSSON-LG AR-BKSU;html
6216;LG-Ericsson ipLDK-60;html
6217;LG-Ericsson L60-BKSU;html
6219;LG-Ericsson ipLDK60-PKG2;html
6220;LG-Ericsson ipLDK60-PKG3;html
6221;LG-Ericsson ipLDK60-PKG4;html
6252;LG-Ericsson iPECS-eMG80;html
6253;LG-Ericsson eMG80-KSUA.STGBK;html
6254;LG-Ericsson eMG80-KSUI.STGBK;html
6591;LG-Ericsson iPECS-MG MG-BKSU;html
8439;Panasonic KX-TG1611RU;html
8440;Panasonic KX-TG1612RU;html
8441;Panasonic KX-TG2511RU;html
8442;Panasonic KX-TG2512RU;html
8443;Panasonic KX-TG1711RU;html
8444;Panasonic KX-TG2521RUT;html
8446;Panasonic KX-TG6451RUT;html
8447;Panasonic KX-TG6461RUT;html
8448;Panasonic KX-TG6541RUT;html
8449;Panasonic KX-TGC310RU;html
8450;Panasonic KX-TGC312RU;html
8451;Panasonic KX-TGC320RU1;html
8452;Panasonic KX-TGC322RU1;html
8453;Panasonic KX-TGB210RU;html
8454;Panasonic KX-TGB212RU;html
8560;Panasonic KX-TG6551RUM;html
8562;Panasonic KX-TG6711RU;html
8568;Panasonic KX-TG6712RUM;html
8569;Panasonic KX-TG6721RU;html
8570;Panasonic KX-TG6811RU;html
8571;Panasonic KX-TG6821RU;html
8572;Panasonic KX-TG8041RU;html
8573;Panasonic KX-TG8051RU;html
8574;Panasonic KX-TG8061RU;html
8575;Panasonic KX-TG8081RUB;html
8576;Panasonic KX-TG6722RUB;html
8577;Panasonic KX-TG6812RUB;html
8578;Panasonic KX-TG6822RUM;html
8579;Panasonic KX-TG8052RU;html
8593;Panasonic KX-TGA641RUM;html
8594;Panasonic KX-TGA651RUB;html
8595;Panasonic KX-TGA671RU;html
8596;Panasonic KX-TGA681RU;html
8597;Panasonic KX-TGA785RU;html
8598;Panasonic KX-TGA800RUT;html
8599;Panasonic KX-TGA806RUB;html
8600;Panasonic KX-TGA815RUB;html
8601;Panasonic KX-TGHA20RUB;html
8602;Panasonic KX-TGA855RU;html
8607;Panasonic KX-TGA860RUM;html
8608;Panasonic KX-PRSA10RUW;html
8609;Panasonic KX-PRWA10RUW;html
8610;Panasonic KX-TG8151RUB;html
8611;Panasonic KX-TG8161RUB;html
8612;Panasonic KX-TG8551RU;html
8613;Panasonic KX-TG8552RUB;html
8614;Panasonic KX-TG8562RUW;html
8615;Panasonic KX-TG8561RU;html
8616;Panasonic KX-TG8611RUM;html
8617;Panasonic KX-TG8612RUM;html
8618;Panasonic KX-TG8621RUM;html
8641;Panasonic KX-PRS110RUW;html
8642;Panasonic KX-PRW120RUW;html
8643;Panasonic KX-PRL260RUB;html
8645;Panasonic KX-TGH210RU;html
8646;Panasonic KX-TGH212RUB;html
8647;Panasonic KX-TGH222RUB;html
8648;Panasonic KX-TGH220RU;html
10137;Panasonic KX-TGF310RUM;html
10138;Panasonic KX-TGF320RUM;html
10139;Panasonic KX-TGJ310RUB;html
10140;Panasonic KX-TGJ312RUB;html
10143;Panasonic KX-TGJ320RUB;html
10144;Panasonic KX-TGJ322RUB;html
10146;Panasonic KX-TGK310RUB;html
10149;Panasonic KX-TGK320RUB;html
10150;Panasonic KX-PRXA10RUW;html
10151;Panasonic KX-PRXA15RUB;html
10152;Panasonic KX-TGFA30RUM;html
10153;Panasonic KX-TGJA30RUB;html
10154;Panasonic KX-PRX120RUW;html
