IE_XML_ID;IE_NAME;IE_CODE
6643;LG-Ericsson LDP-7000BTU;6643
6644;LG-Ericsson LDP-7000CTU;6644
6645;LG-Ericsson LDP-7000MU;6645
6646;LG-Ericsson LDP-7000USB;6646
6648;LG-Ericsson LDP-DPB;6648
6651;LG-Ericsson LDP-9048DSS.STGBK;6651
6652;LG-Ericsson LDP-9000BTU.STGBK;6652
9071;LG-Ericsson LDP-7248DSS;9071
9072;LG-Ericsson eMG80-BRIU2.STG;9072
6210;ERICSSON-LG AR-RMB;6210
6267;LG-ERICSSON eMG80-RMB;6267
6269;LG-ERICSSON eMG80-KCC;6269
6617;LG-Ericsson MG-WMK.STG;6617
6641;LG-Ericsson LDP-7008WMB;6641
6642;LG-Ericsson LDP-7024WMB;6642
6647;LG-Ericsson LDP-7024PED;6647
11213;Panasonic KX-VCAEX01X;11213
12839;Коаксиальный кабель RG 213 U 50 Ом;12839
6211;ERICSSON-LG AR-TAPI1;6211
6212;ERICSSON-LG AR-TAPI.STG;6212
6213;ERICSSON-LG AR-EZA.STG;6213
6214;ERICSSON-LG AR-EZPN;6214
6239;LG-Ericsson L60-EZPD;6239
6240;LG-Ericsson L60-IPN;6240
6241;LG-Ericsson L60-EZA;6241
6242;LG-Ericsson L60-TAPI;6242
6243;LG-Ericsson LIP-SP;6243
6244;LG-Ericsson LIP-SPD;6244
6270;LG-ERICSSON eMG80-IPCL;6270
6271;LG-ERICSSON eMG80-IPCLV;6271
6272;LG-ERICSSON eMG80-VMCL;6272
6273;LG-ERICSSON eMG80-VMCLV;6273
6274;LG-ERICSSON eMG80-VMMLV;6274
6275;LG-ERICSSON eMG80-MEX;6275
6276;LG-ERICSSON eMG80-Hotel;6276
6277;LG-ERICSSON eMG80-Fidelio;6277
6278;LG-ERICSSON eMG80-SIPE;6278
6575;LG-ERICSSON eMG80-AIMS;6575
6576;LG-ERICSSON eMG80-TAPI;6576
6577;LG-ERICSSON eMG80-IPN;6577
6578;LG-ERICSSON eMG80-3SIPS;6578
6579;LG-ERICSSON eMG80-3SIPC;6579
6580;LG-ERICSSON eMG80-SP;6580
6581;LG-ERICSSON eMG80-SPD;6581
6582;LG-ERICSSON eMG80-COMA;6582
6583;LG-ERICSSON eMG80-COMI;6583
6584;LG-ERICSSON eMG80-UCS;6584
6585;LG-ERICSSON eMG80-UCSMA;6585
6586;LG-ERICSSON eMG80-ATD;6586
6587;LG-ERICSSON eMG80-ATDH;6587
6588;LG-ERICSSON eMG80-IPCRS;6588
6589;LG-ERICSSON eMG80-IPCRC;6589
6590;LG-ERICSSON eMG80-APL;6590
6618;LG-Ericsson MG-EZP.STG;6618
6619;LG-Ericsson MG-EZPD.STG;6619
6620;LG-ERICSSON MG-EZA.STG;6620
6621;LG-ERICSSON MG-IPN.STG;6621
6622;LG-Ericsson MG-NMS.STG;6622
6623;LG-Ericsson MG-SIP.STG;6623
6624;LG-Ericsson MG-TAPI.STG;6624
6625;LG-ERICSSON MG-TNLS.STG;6625
6626;LG-ERICSSON MG-FLD;6626
6627;LG-Ericsson MG-COMA;6627
6628;LG-Ericsson MG-COMI;6628
6629;LG-ERICSSON MG-ATD;6629
6630;LG-ERICSSON MG-ATDH;6630
6631;LG-Ericsson IPCRS.STG;6631
6632;LG-Ericsson IPCRC;6632
6633;LG-Ericsson MG-SP;6633
6634;LG-Ericsson MG-SPD;6634
6635;LG-ERICSSON UCS;6635
6593;LG-Ericsson MG-PSU;6593
9443;Optimcom ПН 24-12 3А;9443
9444;PN-5 OPTIM;9444
9445;PN-10 OPTIM;9445
9446;PN-20 OPTIM;9446
9448;PN-30 OPTIM;9448
9449;RP-12/300;9449
9450;RP-24/300;9450
9451;RP-12/600;9451
9452;RP-24/600;9452
9453;RP-12/800;9453
9454;RP-24/800;9454
9455;PS-6;9455
9458;PS-10;9458
9459;PS-15;9459
9460;PS-20;9460
9461;PS-30;9461
9462;DM-30;9462
12655;Panasonic KX-TDA0104XJ;12655
12657;Panasonic KX-TDA0103XJ;12657
6895;LG-ERICSSON GS-5140 ;6895
6896;LG-ERICSSON GS-460F ;6896
6897;LG-ERICSSON GS-472L ;6897
6898;LG-Ericsson GS-472M;6898
6899;LG-ERICSSON GS-472H;6899
6900;LG-ERICSSON LKA-200;6900
6901;LG-ERICSSON LKA-200C;6901
6902;LG-ERICSSON LKA-200WMK.STGBK;6902
7659;Panasonic KX-TS2350RU;7659
7660;Panasonic KX-TS2352RU;7660
7661;Panasonic KX-TS2356RU;7661
7662;Panasonic KX-TS2358RU;7662
7663;Panasonic KX-TS2382RU;7663
7664;Panasonic KX-TS2362RUW;7664
7665;Panasonic KX-TS2363RUW;7665
7666;Panasonic KX-TS2365RU;7666
7667;Panasonic KX-TS2388RU;7667
7668;Panasonic KX-TS2368RUW;7668
8437;Panasonic KX-TS2570RU;8437
8681;SkypeMate USB-B2K;8681
10076;Avaya B149;10076
11140;Panasonic KX-T7730RU;11140
11143;Panasonic KX-T7735RU;11143
12698;Panasonic KX-TEB308RU;12698
12699;Panasonic KX-TEM824RU;12699
14946;LG-Ericsson LKA-220С;14946
4353;Panasonic BL-VP101E;4353
4355;Panasonic BL-VP104E;4355
4356;Panasonic BL-VP104WE;4356
4421;Panasonic WV-ST165E;4421
7381;Milesight MS-C2191-PW;7381
7383;Milesight MS-C3291-PW;7383
7850;Milesight MS-C3596-PW;7850
9219;Grandstream GXV-3615WP_HD;9219
5144;Hanlong Unicorn 3112 ;5144
7529;Hanlong Unicorn 3001;7529
7530;Hanlong Unicorn 3002;7530
7532;Hanlong Unicorn 3101;7532
7711;Atcom AG198N;7711
7712;Atcom MP01;7712
7745;DBL 842T;7745
7746;DBL 882;7746
7747;DBL 912T;7747
7748;DBL 922T;7748
12112;Grandstream HT-801;12112
13887;Fanvil PA2;13887
8139;Yeastar BizFAX E100;8139
8140;Yeastar BizFAX E200;8140
8141;Panasonic KX-FT984RUB;8141
8142;Panasonic KX-FT988RUB;8142
8143;Panasonic KX-FP207RU;8143
8144;Panasonic KX-FP218RU;8144
8145;Panasonic KX-FC965RU-T;8145
8146;Panasonic KX-FC968RU-T;8146
8147;Panasonic KX-FC268RU-T;8147
8148;Panasonic KX-FC278RU-T;8148
8150;Panasonic KX-FA52A7;8150
8151;Panasonic KX-FA54A7;8151
8152;Panasonic KX-FA55A7;8152
8153;Panasonic KX-FA57A7;8153
8154;Panasonic KX-FA136A7;8154
8534;Panasonic KX-FL423RU;8534
8535;Panasonic KX-FLC418RU;8535
8536;Panasonic KX-FLM663RU;8536
8559;Panasonic KX-FT982RU;8559
4676;Motorola MBP11;4676
4677;Motorola MBP16;4677
4678;Motorola MBP28;4678
4679;Motorola MBP28-2;4679
4680;Motorola MBP33;4680
4681;Motorola MBP36;4681
4682;Motorola MBP26;4682
4683;Motorola MBP41;4683
4684;Motorola MBP43;4684
8561;Panasonic KX-TG6561RUT;8561
10134;Panasonic KX-PRX150RUB;10134
8781;Satvision SVC-D9;8781
8782;Satvision SVC-D101;8782
8783;Satvision SVC-D111;8783
8784;Satvision SVC-D15;8784
8785;Satvision SVC-D16;8785
8786;Satvision SVC-D162;8786
8787;Satvision SVC-D121;8787
8788;Satvision SVC-D51V;8788
8789;Satvision SVC-D56V;8789
8790;Satvision SVC-D562V;8790
8791;Satvision SVC-D58V;8791
8792;Satvision SVC-D67V;8792
8793;Satvision SVC-D68V;8793
8794;Satvision SVC-D77;8794
8795;Satvision SVC-D20;8795
8796;Satvision SVC-D21;8796
8797;Satvision SVC-D27;8797
8798;Satvision SVC-D28;8798
8799;Satvision SVC-D362V;8799
8800;Satvision SVC-D37V;8800
8801;Satvision SVC-D381V;8801
8803;Satvision SVC-S121;8803
8804;Satvision SVC-S171;8804
8805;Satvision SVC-S181;8805
8806;Satvision SVC-S40V;8806
8807;Satvision SVC-S41V;8807
8808;Satvision SVC-S47V;8808
8809;Satvision SVC-S481V;8809
8810;Satvision SVC-S77V;8810
8811;Satvision SVC-S673V.PRO;8811
8812;Satvision SVC-S571V;8812
8814;Satvision SVC-F12;8814
8825;Satvision SVD-D412V;8825
8826;Satvision SVD-B212;8826
9518;Satvision SVC-D69V;9518
9995;Камера МИРАН® ИВС-401К;9995
9996;Камера МИРАН® ИВС-301;9996
10027;Камера МИРАН® ИВСС-401;10027
10028;Камера МИРАН® ИВСС-501;10028
10030;Камера МИРАН® ИВСС-701;10030
10032;Камера МИРАН® ИВСС-601;10032
10033;Камера МИРАН® ИВС-602;10033
10034;Камера МИРАН® ИВС-711;10034
10036;Камера МИРАН® ИВС-501;10036
10037;Камера МИРАН® ИВС-501М;10037
10038;Камера МИРАН® ИВС-601;10038
10039;Камера МИРАН® ИВС-401;10039
11145;Panasonic GP-VD131;11145
11153;Panasonic GP-VD151;11153
8817;Satvision SVR-8308 Light;8817
8818;Satvision SVR-4425;8818
8819;Satvision SVR-4425S;8819
8820;Satvision SVR-8425;8820
8821;Satvision SVR-6425;8821
8822;Satvision SVN-414P;8822
8823;Satvision SVN-814;8823
8824;Satvision SNN-404 IP;8824
9998;Видеорегистратор МИРАН® ИВС-8016;9998
10041;Видеорегистратор МИРАН® ИВС-8008;10041
10042;Видеорегистратор МИРАН® ИВС-8004;10042
10044;Видеорегистратор МИРАН® ИВС-8032;10044
10045;Видеорегистратор МИРАН® ИВСС-8032;10045
10046;Видеорегистратор МИРАН® ИВСС-8004;10046
10047;Видеорегистратор МИРАН® ИВСС-8008;10047
10048;Видеорегистратор МИРАН® ИВСС-8016;10048
10049;Видеорегистратор МИРАН® ИВС-8024;10049
10815;Grandstream GVR3550;10815
10822;Grandstream GVR3552;10822
10056;ЖК-монитор МИРАН® ИВС-10ЖК;10056
10058;ЖК-монитор МИРАН® ИВС-12ЖК;10058
10059;ЖК-монитор МИРАН® ИВС-17ЖК;10059
10060;ЖК-монитор МИРАН® ИВС-19ЖК;10060
10061;ЖК-монитор МИРАН® ИВС-22ЖК;10061
10064;Коммутатор сетевой МИРАН® ИВС-16;10064
10065;Пульт управления МИРАН® ИВС-КВ-СТ;10065
10067;Твердотельный жесткий диск SSD1000;10067
10068;Твердотельный жесткий диск SSD500;10068
10069;Внутренний жесткий диск HDD1Tb;10069
10070;Внутренний жесткий диск HDD2Tb;10070
10071;Внутренний жесткий диск HDD4Tb;10071
13300;Stelberry M-100;13300
13994;МИРАН® БПз1215-С;13994
13998;МИРАН® БПз1235-С;13998
14273;TFortis PSW-1G4F-UPS;14273
10865;Grandstream GXV3500;10865
6879;LG-Ericsson SFP1G-SX;6879
6880;LG-Ericsson SFP1G-LX;6880
12022;TG-NET M5;12022
12023;TG-NET M3;12023
12034;TG-NET PSE501-15W;12034
12516;TG-NET PSE501G-30W;12516
13177;Grandstream HA100;13177
13559;MikroTik CCR1016-12G;13559
13561;MikroTik CCR1016-12S-1S+;13561
13562;MikroTik CCR1036-12G-4S;13562
13610;MikroTik CCR1036-12G-4S-EM;13610
13612;MikroTik CCR1036-8G-2S+;13612
13613;MikroTik CCR1036-8G-2S+EM;13613
13614;MikroTik CCR1072-1G-8S+;13614
13615;MikroTik RB1100AHx2 Routerboard;13615
13617;MikroTik CRS210-8G-2S+IN;13617
13618;MikroTik CRS212-1G-10S-1S+IN;13618
13619;MikroTik RB1100AHx4;13619
13620;MikroTik RB1100AHx4 Dude edition;13620
13621;MikroTik RB2011iL-IN;13621
13622;MikroTik RB3011UiAS-RM;13622
13623;MikroTik hEX;13623
13624;MikroTik RB750P-PBr2;13624
13625;MikroTik hEX lite;13625
13627;MikroTik hEX PoE lite;13627
13628;MikroTik hAP mini;13628
13631;MikroTik hAP lite;13631
13635;MikroTik hAP ac lite;13635
13637;MikroTik hAP lite TC;13637
13639;MikroTik hEX PoE;13639
13644;MikroTik PowerBox Pro;13644
13645;MikroTik hAP ac;13645
14852;Grandstream GWN7000;14852
6870;LG-ERICSSON ES-3026P;6870
6871;LG-ERICSSON ES-2024G;6871
6872;LG-ERICSSON ES-2024GP;6872
6873;LG-ERICSSON ES-2026;6873
6874;LG-ERICSSON ES-2026P;6874
6875;LG-ERICSSON ES-3024G;6875
6876;LG-ERICSSON ES-3024GP;6876
6877;LG-ERICSSON ES-3026;6877
9934;TG-NET P1009D-8PoE-60W;9934
12024;TG-NET P1009D-8PoE-120W;12024
12026;TG-NET P1005D-4PoE-60W;12026
12028;TG-NET P3008M-8PoE-150W;12028
12030;TG-NET P3018M-16PoE-300W-V3;12030
12031;TG-NET P3026M-24PoE-300W-V3;12031
12032;TG-NET P3026M-24PoE-450W-V3;12032
12036;TG-NET S3500-10G-2F;12036
12037;TG-NET S3500-26G-2F;12037
12038;TG-NET S5300-28G-4TF;12038
12040;TG-NET S5300-32G-4TF;12040
12041;TG-NET S5500-24G-4TF;12041
12515;TG-NET P3026M-24PoE-450W-V4;12515
12518;TG-NET WA2306;12518
12519;TG-NET WA3122i;12519
12910;TG-NET P1009D-8PoE-96W;12910
12912;TG-NET P3010M-8PoE-150W;12912
12914;TG-NET S5300-32F-4TF;12914
12915;TG-NET S5500E-24G-4TF;12915
13525;MikroTik CCR1009-7G-1C-1S+;13525
13529;MikroTik CCR1009-7G-1C-1S+PC;13529
13532;MikroTik CCR1009-7G-1C-PC;13532
13533;MikroTik CRS106-1C-5S;13533
13534;MikroTik CRS109-8G-1S-2HnD-IN;13534
13535;MikroTik CRS112-8G-4S-IN;13535
13539;MikroTik CRS125-24G-1S-2HnD-IN;13539
13540;MikroTik CRS125-24G-1S-IN;13540
13541;MikroTik CRS125-24G-1S-RM;13541
13542;MikroTik CRS326-24G-2S+RM;13542
13543;MikroTik CSS326-24G-2S+RM;13543
13544;MikroTik RB2011iL-RM;13544
13545;MikroTik RB2011iLS-IN;13545
13547;MikroTik RB2011UiAS-2HnD-IN;13547
13550;MikroTik RB2011UiAS-IN;13550
13553;MikroTik RB2011UiAS-RM;13553
13554;MikroTik RB260GS;13554
13555;MikroTik RB260GSP;13555
14468;JetNet 3005G;14468
14470;LANTECH IPES-0104GT-4-12V;14470
14472;LANTECH IPES-0208CA-12V;14472
11309;Grandstream GWN-7610;11309
11311;TG-NET WA1301;11311
12015;TG-NET WA2304;12015
12021;TG-NET WA1302;12021
12517;TG-NET WA3120i;12517
12919;TG-NET WA3130i;12919
13526;MikroTik Disc Lite5;13526
13527;MikroTik hAP;13527
13528;MikroTik LDF 5;13528
13530;MikroTik mAP 2nD;13530
13531;MikroTik OmniTIK 5 ac;13531
13536;MikroTik RB911G-5HPacD-QRT;13536
13537;MikroTik RB911G-5HPacD-NB;13537
13538;MikroTik OmniTIK 5 PoE;13538
13546;MikroTik RB911G-5HPnD-QRT;13546
13548;MikroTik RB912UAG-2HPnD-OUT;13548
13549;MikroTik RB912UAG-5HPnD-OUT;13549
13551;MikroTik RB921GS-5HPacD-15S;13551
13552;MikroTik RB921GS-5HPacD-19S;13552
13556;MikroTik RB921UAGS-5SHPacD-NM;13556
13557;MikroTik RB921UAGS-5sHPacT-NM;13557
13558;MikroTik RB922UAGS-5HPacD-NM;13558
13560;MikroTik RB922UAGS-5HPacT-NM;13560
13564;MikroTik RB912UAG-2HPnD;13564
13565;MikroTik RB951G-2HnD;13565
13566;MikroTik RB951Ui-2HnD;13566
13567;MikroTik RBcAP2nD;13567
13568;MikroTik RBcAPL-2nD;13568
13569;MikroTik RBGroove-52HPn;13569
13570;MikroTik RBDynaDishG-5HacD;13570
13571;MikroTik RBGrooveA-52HPn;13571
13572;MikroTik RBGrooveG-52HPacn;13572
13573;MikroTik RBGrooveG-52HPacn;13573
13574;MikroTik RBLHG-5nD;13574
13575;MikroTik RBMetal2SHPn;13575
13576;MikroTik RBmAPL-2nD;13576
13577;MikroTik RBMetal5SHPn;13577
13578;MikroTik RBMetal9HPn;13578
13579;MikroTik RBMetalG-52SHPacn;13579
13580;MikroTik OmniTIK 5 PoE ac;13580
13581;MikroTik wAP RBwAP2nD;13581
13582;MikroTik wAP RBwAP2nD-BE;13582
13586;MikroTik RBwAPG-5HacT2HnD;13586
13587;MikroTik RBwAPG-5HacT2HnD-BE;13587
13588;MikroTik RBQRTG-2SHPnD;13588
13590;MikroTik RBSEXTANTG5HPnD;13590
13591;MikroTik RBSXTG2HnD;13591
13592;MikroTik RBSXT-2nDr2;13592
13593;MikroTik SRBSXTLTE3-7;13593
13594;MikroTik RBSXT-5HPnDr2;13594
13595;MikroTik RBSXT-5nDr2;13595
13596;MikroTik RBSXT5HacD2n;13596
13599;MikroTik RBSXTG-5HPacD;13599
13601;MikroTik RBSXTG-5HPacD-SA;13601
13602;MikroTik RBSXTG-5HPacD-HG;13602
13603;MikroTik RBSXTG-5HPnD-HGr2;13603
13604;MikroTik RBSXTG-5HPnD-SAr2;13604
13607;MikroTik RBLHG-5nD-3;13607
13611;MikroTik RBOmniTikU-5HnD;13611
14850;Grandstream GWN7600;14850
14851;Grandstream GWN7600LR;14851
