IE_XML_ID;IE_NAME;IP_PROP28
3769;Motorola GP680 ATEX;14070
3769;Motorola GP680 ATEX;14059
3769;Motorola GP680 ATEX;14071
3770;Motorola CM140;3966
3770;Motorola CM140;3964
3770;Motorola CM140;14646
3770;Motorola CM140;14647
3770;Motorola CM140;14649
3770;Motorola CM140;14650
3771;Motorola CM160;3966
3771;Motorola CM160;3964
3771;Motorola CM160;14646
3771;Motorola CM160;14647
3771;Motorola CM160;14649
3771;Motorola CM160;14650
3772;Motorola CM340;3966
3772;Motorola CM340;3964
3772;Motorola CM340;14647
3772;Motorola CM340;14649
3772;Motorola CM340;14650
3773;Motorola CM360;3966
3773;Motorola CM360;3964
3773;Motorola CM360;14647
3773;Motorola CM360;14649
3773;Motorola CM360;14650
3774;Motorola GM140;3964
3774;Motorola GM140;14646
3775;Motorola GM160;3964
3775;Motorola GM160;14646
3776;Motorola GM340;3964
3776;Motorola GM340;10522
3776;Motorola GM340;14646
3776;Motorola GM340;14647
3776;Motorola GM340;14649
3776;Motorola GM340;14650
3777;Motorola GM360;3964
3777;Motorola GM360;14646
3777;Motorola GM360;14647
3777;Motorola GM360;14649
3777;Motorola GM360;14650
3778;Motorola GM380;3964
3778;Motorola GM380;14646
3778;Motorola GM380;14647
3778;Motorola GM380;14649
3778;Motorola GM380;14650
3779;Motorola GM640;3964
3779;Motorola GM640;14647
3779;Motorola GM640;14649
3779;Motorola GM640;14650
3780;Motorola GM660;3964
3780;Motorola GM660;14647
3780;Motorola GM660;14649
3780;Motorola GM660;14650
3781;Motorola GM1280;3964
3781;Motorola GM1280;14647
3781;Motorola GM1280;14649
3781;Motorola GM1280;14650
3782;ЕРМАК Р350 / 660;
3793;Vertex Standard EVX-5300;9321
3794;Vertex Standard EVX-5400;9321
3795;Vertex Standard EVX-531;12888
3795;Vertex Standard EVX-531;12887
3795;Vertex Standard EVX-531;12890
3795;Vertex Standard EVX-531;12889
3795;Vertex Standard EVX-531;12884
3795;Vertex Standard EVX-531;12886
3795;Vertex Standard EVX-531;12892
3795;Vertex Standard EVX-531;12893
3795;Vertex Standard EVX-531;12749
3795;Vertex Standard EVX-531;12824
3795;Vertex Standard EVX-531;12750
3795;Vertex Standard EVX-531;14906
3796;Vertex Standard EVX-534;12889
3796;Vertex Standard EVX-534;12888
3796;Vertex Standard EVX-534;12890
3796;Vertex Standard EVX-534;12887
3796;Vertex Standard EVX-534;12886
3796;Vertex Standard EVX-534;12884
3796;Vertex Standard EVX-534;12892
3796;Vertex Standard EVX-534;12893
3796;Vertex Standard EVX-534;12750
3796;Vertex Standard EVX-534;12824
3796;Vertex Standard EVX-534;12749
3797;Vertex Standard EVX-539;12888
3797;Vertex Standard EVX-539;12887
3797;Vertex Standard EVX-539;12890
3797;Vertex Standard EVX-539;12889
3797;Vertex Standard EVX-539;12884
3797;Vertex Standard EVX-539;12886
3797;Vertex Standard EVX-539;12892
3797;Vertex Standard EVX-539;12893
3797;Vertex Standard EVX-539;12749
3797;Vertex Standard EVX-539;12824
3797;Vertex Standard EVX-539;12750
3797;Vertex Standard EVX-539;14906
3798;Vertex Standard EVX-R70;
3799;Vertex Standard VXD-R70;
3802;Vertex Standard VX-4600;
3803;Vertex Standard VX-4500;
3804;Vertex Standard VX-459 ;12886
3804;Vertex Standard VX-459 ;12888
3804;Vertex Standard VX-459 ;12887
3804;Vertex Standard VX-459 ;12889
3804;Vertex Standard VX-459 ;12884
3804;Vertex Standard VX-459 ;12890
3804;Vertex Standard VX-459 ;12892
3804;Vertex Standard VX-459 ;12893
